Rank,Name,Franchise,basename,Genre,Platform,Publisher,Developer,Year,Random_Values,Estimated_Sales
20361,FIFA Manager 09,FIFA,fifa-manager-09,Sports,PC,Electronic Arts,Bright Future GmbH,2008.0,0.4927387140341156,0.0
20362,Sekai Fushigi Hakken DS: Densetsu no Hitoshi-kun Ningyou o Sagase,Undefined Franchise,sekai-fushigi-hakken-ds-densetsu-no-hitoshi-kun-ningyou-o-sagase,Puzzle,DS,FuRyu Corporation,FuRyu Corporation,2009.0,0.5312422930201349,0.0
20363,Touch Darts,Undefined Franchise,touch-darts,Misc,DS,Agetec,Full Fat,2008.0,0.8961977559082319,0.0
20364,Nearwood,Undefined Franchise,nearwood,Misc,PC,Viva Media,,2014.0,0.7756526405537287,0.0
20365,Doala de Wii,Undefined Franchise,doala-de-wii,Misc,Wii,Tera Box,Tera Box,2009.0,0.4531301627458453,0.0
20366,Fired Up,Undefined Franchise,fired-up,Action,PSP,Sony Computer Entertainment,SCEE London Studio,2005.0,0.6255150693304101,0.0
20367,Go! Princess PreCure Sugar Oukoku to 6-nin no Princess!,Undefined Franchise,go-princess-precure-sugar-oukoku-to-6-nin-no-princess,Action,3DS,Bandai Namco Games,Bandai Namco Games,2015.0,0.5237892272220107,0.0
20368,IQ Trainer,Undefined Franchise,iq-trainer,Misc,DS,,DreamCatcher Interactive,,0.2214770754170492,0.0
20369,Transformers: War for Cybertron,Undefined Franchise,transformers-war-for-cybertron,Action,PC,Activision,High Moon Studios,2010.0,0.5708022562177552,0.0
20370,Captain Blood,Undefined Franchise,captain-blood,Action,X360,Mindscape,SeaWolf,,0.9112900611631366,0.0
20371,Cruis'n Velocity,Undefined Franchise,cruisn-velocity,Racing,GBA,Midway Games,Graphic State,2001.0,0.3504286944714644,0.0
20372,Myst: Masterpiece Edition,Undefined Franchise,myst-masterpiece-edition,Adventure,PC,Red Orb,Cyan Worlds,1999.0,0.25676673046494314,0.0
20373,The Sims 2: FreeTime,The Sims,the-sims-2-freetime,Simulation,PC,Electronic Arts,Maxis,2008.0,0.9105841327634787,0.0
20374,The Tower SP,Undefined Franchise,the-tower-sp,Simulation,GBA,Sega,VIVARIUM Inc.,2006.0,0.948258697583996,0.0
20375,I did it Mum! Picture Book,Undefined Franchise,i-did-it-mum-picture-book,Misc,DS,505 Games,Starfish Inc.,2008.0,0.15129915175685493,0.0
20376,Lost Planet: Extreme Condition Colonies Edition,Undefined Franchise,lost-planet-extreme-condition-colonies-edition,Shooter,X360,Capcom,Capcom,2008.0,0.393812859116326,0.0
20377,FIFA Manager 08,FIFA,fifa-manager-08,Sports,PC,EA Sports,Bright Future GmbH,2007.0,0.1953917080717651,0.0
20378,Tom Clancy's Splinter Cell: Pandora Tomorrow,Tom Clancy's,tom-clancys-splinter-cell-pandora-tomorrow,Action,PC,Ubisoft,Ubisoft Shanghai,2004.0,0.11011345833979624,0.0
20379,Kingdom Hearts HD I.5 + II.5 ReMIX,Kingdom Hearts,kingdom-hearts-hd-i5-ii5-remix,Action,PS4,Square Enix,Square Enix,2017.0,0.29904801525982727,0.0
20380,Terminator Salvation,Undefined Franchise,terminator-salvation,Shooter,PC,Warner Bros. Interactive,GRIN,2009.0,0.6898727811445987,0.0
20381,Watchmen: The End is Nigh,Undefined Franchise,watchmen-the-end-is-nigh,Action,PSN,Warner Bros. Interactive,Deadline Games,2009.0,0.4886918429342414,0.0
20382,WRC 4: FIA World Rally Championship,Undefined Franchise,wrc-4-fia-world-rally-championship,Action,PSV,Bigben Interactive,,2014.0,0.5503157994752952,0.0
20383,AGEOD's American Civil War: 1861-1865 - The Blue and the Gray,Undefined Franchise,ageods-american-civil-war-1861-1865-the-blue-and-the-gray,Strategy,PC,Take-Two Interactive,Paradox Interactive,2008.0,0.11111674184096743,0.0
20384,Gendai Daisenryaku: Isshoku Sokuhatsu - Gunji Balance Houkai,Undefined Franchise,gendai-daisenryaku-isshoku-sokuhatsu-gunji-balance-houkai,Simulation,PS2,System Soft,System Soft,2009.0,0.6377258191926948,0.0
20385,Grand Trucker Aniki: Shigoto to Kenka to Koimoyou,Undefined Franchise,grand-trucker-aniki-shigoto-to-kenka-to-koimoyou,Racing,DS,Genterprise,Rize Dragon,2009.0,0.23363666457532828,0.0
20386,Mystery Case Files: Prime Suspects,Undefined Franchise,mystery-case-files-prime-suspects,Adventure,PC,Big Fish Games,Big Fish Games,2006.0,0.9663692649198014,0.0
20387,Silent Hill 3,Undefined Franchise,silent-hill-3,Adventure,PC,Konami,Team Silent,2003.0,0.37285953127318827,0.0
20388,Phalanx,Undefined Franchise,phalanx,Shooter,GBA,Kemco,Zoom Inc.,2001.0,0.8567367452200353,0.0
20389,Phil of the Future,Undefined Franchise,phil-of-the-future,Platform,GBA,Buena Vista,Handheld Games,2006.0,0.29480154802336866,0.0
20390,Vanguard: Saga of Heroes,Undefined Franchise,vanguard-saga-of-heroes,Role-Playing,PC,Sony Online Entertainment,Sigil Games Online/Sony Online Entertainment,2007.0,0.9702466073535347,0.0
20391,CSI: Miami,Undefined Franchise,csi-miami,Adventure,PC,Ubisoft,369 Interactive,2004.0,0.6141816507345502,0.0
20392,Monster Rancher Advance,Undefined Franchise,monster-rancher-advance,Simulation,GBA,Tecmo,Tecmo,2001.0,0.19110225260606462,0.0
20393,Brothers In Arms: Earned in Blood,Undefined Franchise,brothers-in-arms-earned-in-blood,Shooter,PC,Ubisoft,Gearbox Software,2005.0,0.8920838467003612,0.0
20394,Championship Manager 2007,Undefined Franchise,championship-manager-2007,Sports,PSP,Eidos Interactive,Beautiful Game Studios,2007.0,0.695311938679449,0.0
20395,Cooking Idol I! My! Main! Game de Hirameki! Kirameki Cooking,Undefined Franchise,cooking-idol-i-my-main-game-de-hirameki-kirameki-cooking,Simulation,DS,Konami,Konami,2010.0,0.9759522794487071,0.0
20396,DOOM VFR,Undefined Franchise,doom-vfr,Shooter,PC,Bethesda Softworks,id Software,2017.0,0.6110041350528146,0.0
20397,Guilty Gear 2: Overture,Undefined Franchise,guilty-gear-2-overture,Fighting,X360,Aksys Games,Arc System Works,2008.0,0.6423375194389953,0.0
20398,Shaun the Sheep: Off His Head,Undefined Franchise,shaun-the-sheep-off-his-head,Adventure,DS,D3 Publisher,Aardman Animations,2009.0,0.6906727020824398,0.0
20399,The Hip Hop Dance Experience,Undefined Franchise,the-hip-hop-dance-experience,Misc,Wii,Ubisoft,,2012.0,0.3834335032015891,0.0
20400,M.C. Kids,Undefined Franchise,mc-kids,Platform,NES,Virgin Interactive,Virgin Interactive,,0.9257677280751248,0.0
20401,Sid Meier's Civilization II,Civilization,sid-meiers-civilization-ii,Strategy,PC,Microprose,MPS Labs,1996.0,0.35555898733630453,0.0
20402,SUPERBEAT: XONiC,Undefined Franchise,superbeat-xonic,Music,PSV,PM Studios,Nurijoy,2015.0,0.5744440496216403,0.0
20403,Tom Clancy's Ghost Recon Advanced Warfighter,Tom Clancy's,tom-clancys-ghost-recon-advanced-warfighter,Shooter,PC,Ubisoft,GRIN,2006.0,0.8261107020838396,0.0
20404,Bee Movie Game,Undefined Franchise,bee-movie-game,Action,PC,Activision,Beenox,2007.0,0.15548151233170504,0.0
20405,Underwater Attack,Undefined Franchise,underwater-attack,Shooter,DS,UFO Interactive,Cyber Planet Interactive,2008.0,0.0011415631630525835,0.0
20406,Dance Party: Club Hits,Undefined Franchise,dance-party-club-hits,Misc,Wii,Nordic Games,Broadsword Interactive,2009.0,0.18960229763899017,0.0
20407,PDC World Championship Darts 2009,Undefined Franchise,pdc-world-championship-darts-2009,Sports,DS,O-Games,Rebellion Developments,2009.0,0.9056954116896248,0.0
20408,Slingo Quest,Undefined Franchise,slingo-quest,Puzzle,DS,Mumbo Jumbo,Mac Play,2008.0,0.6931342685940691,0.0
20409,Myst V: End of Ages,Undefined Franchise,myst-v-end-of-ages,Adventure,PC,Ubisoft,Cyan Worlds,2005.0,0.6462945907632551,0.0
20410,Okada Toshio no Itsumademo DEBU to Omounayo: DS Recording Diet,Undefined Franchise,okada-toshio-no-itsumademo-debu-to-omounayo-ds-recording-diet,Misc,DS,Rocket Company,Rocket Company,2008.0,0.5997703404112572,0.0
20411,Tetris Ultimate,Tetris,tetris-ultimate,Puzzle,PSV,Ubisoft,Ubisoft Montreal,2015.0,0.7193917934672399,0.0
20412,Mystic Legacy: The Great Ring,Undefined Franchise,mystic-legacy-the-great-ring,Puzzle,PC,Big Fish Games,Big Fish Games,2015.0,0.12113908869071355,0.0
20413,Will O' Wisp DS,Undefined Franchise,will-o-wisp-ds,Adventure,DS,Idea Factory,Idea Factory,2009.0,0.91544492954037,0.0
20414,Dark Messiah Might and Magic,Undefined Franchise,dark-messiah-might-and-magic,Role-Playing,PC,Ubisoft,Arkane Studios / Floodgate Entertainment / Kuju Entertainment,2006.0,0.35328840527629224,0.0
20415,Paint by DS,Undefined Franchise,paint-by-ds,Puzzle,DS,Mercury Games,Ertain,2008.0,0.8355032227245002,0.0
20416,Ship Simulator 2006,Undefined Franchise,ship-simulator-2006,Simulation,PC,DreamCatcher Interactive,VSTEP,2006.0,0.2362157976874144,0.0
20417,Ayaka Shibito Portable,Undefined Franchise,ayaka-shibito-portable,Adventure,PSP,Dimple Entertainment,HuneX,2009.0,0.9394815092431579,0.0
20418,Pink Panther: Pinkadelic Pursuit,Undefined Franchise,pink-panther-pinkadelic-pursuit,Platform,GBA,DreamCatcher Interactive,Super Empire,2002.0,0.8054979518643217,0.0
20419,Pure (JP sales),Undefined Franchise,pure-jp-sales,Racing,X360,Disney Interactive Studios,Black Rock Studio,2009.0,0.7644460160224282,0.0
20420,Zettai Meikyuu: Himitsu no Oya Yubi Hime,Undefined Franchise,zettai-meikyuu-himitsu-no-oya-yubi-hime,Action,PSV,Views,,2015.0,0.02111383079511875,0.0
20421,Dark Fall: Lights Out - The Director's Cut Edition,Undefined Franchise,dark-fall-lights-out-the-directors-cut-edition,Adventure,PC,Iceberg Interactive,XXV Productions,2009.0,0.5378447852947913,0.0
20422,F.E.A.R.,Undefined Franchise,fear,Shooter,PC,Sierra Entertainment,Monolith Productions,2005.0,0.07789583144633627,0.0
20423,Item Getter: Bokura no Kagaku to Mahou no Kankei,Undefined Franchise,item-getter-bokura-no-kagaku-to-mahou-no-kankei,Role-Playing,DS,5pb,Genterprise,2009.0,0.7620411638868112,0.0
20424,Tom Clancy's Splinter Cell: Chaos Theory,Tom Clancy's,tom-clancys-splinter-cell-chaos-theory,Action,PC,Ubisoft,Ubisoft Montreal,2005.0,0.3220187029389874,0.0
20425,Toy Story 3: The Video Game,Undefined Franchise,toy-story-3-the-video-game,Action,PC,Disney Interactive Studios,Avalanche Software,2010.0,0.5876063689220564,0.0
20426,My Pet Hotel 2,Undefined Franchise,my-pet-hotel-2,Simulation,DS,Eidos Interactive,DTP Entertainment,2008.0,0.8885222222447584,0.0
20427,Stronghold Crusader,Undefined Franchise,stronghold-crusader,Strategy,PC,Gathering of Developers,FireFly Studios,2002.0,0.26393933568977823,0.0
20428,World Racing 2,Undefined Franchise,world-racing-2,Racing,XB,Evolved Games,Synetic,2006.0,0.32263657891133624,0.0
20429,Dogz 5,Undefined Franchise,dogz-5,Simulation,PC,Ubisoft,PF.Magic,2002.0,0.27454622521240224,0.0
20430,GTR 2: FIA GT Racing Game,Undefined Franchise,gtr-2-fia-gt-racing-game,Racing,PC,10TACLE Studios,SimBin,2006.0,0.5017549442162093,0.0
20431,Strawberry Shortcake Sweet Dreams,Undefined Franchise,strawberry-shortcake-sweet-dreams,Action,GBA,Majesco,Gorilla Games,2006.0,0.16078269239266185,0.0
20432,Strikers 1945 Plus Portable,Undefined Franchise,strikers-1945-plus-portable,Shooter,PSP,Arc System Works,Psikyo / X-Nauts,2009.0,0.3904465514362161,0.0
20433,Sukashishipanman DS: Shokotak Koto Nakagawa Shouko Produce!,Undefined Franchise,sukashishipanman-ds-shokotak-koto-nakagawa-shouko-produce,Misc,DS,Interchannel,Interchannel,2009.0,0.9913130493679171,0.0
20434,WWII: Battle Over The Pacific,Undefined Franchise,wwii-battle-over-the-pacific,Simulation,PSP,Midas Interactive Entertainment,Midas Interactive Entertainment,2008.0,0.308443716375538,0.0
20435,Chessmaster: Grandmaster Edition,Undefined Franchise,chessmaster-grandmaster-edition,Strategy,PC,Ubisoft,Ubisoft,2007.0,0.21091404679620507,0.0
20436,Knockout Party,Undefined Franchise,knockout-party,Puzzle,Wii,Ubisoft,Ubisoft,2009.0,0.4506536227058482,0.0
20437,Naval War: Arctic Circle,Undefined Franchise,naval-war-arctic-circle,Strategy,PC,Paradox Interactive,Turbo Tape Games,2012.0,0.31126243645722573,0.0
20438,Samantha Swift and the Secret Scroll,Undefined Franchise,samantha-swift-and-the-secret-scroll,Adventure,Wii,Mumbo Jumbo,MumboJumbo,2010.0,0.08816718919234312,0.0
20439,The History Channel: Great Battles of Rome,Undefined Franchise,the-history-channel-great-battles-of-rome,Strategy,PSP,Black Bean Games,Slitherine Software,2007.0,0.15403442430035685,0.0
20440,Combat Wings: Battle of Britain,Undefined Franchise,combat-wings-battle-of-britain,Simulation,PC,Navarre Corp,City Interactive,2008.0,0.8407055805855538,0.0
20441,NFL Blitz 20-03,Undefined Franchise,nfl-blitz-20-03,Sports,GBA,Midway Games,OutLook Entertainment,2002.0,0.7224531220290314,0.0
20442,Tiger Woods PGA Tour 07,Tiger Woods PGA Tour,tiger-woods-pga-tour-07,Sports,PC,EA Sports,EA Redwood Shores,2006.0,0.2446686157107174,0.0
20443,Immortal Cities: Children of the Nile,Undefined Franchise,immortal-cities-children-of-the-nile,Strategy,PC,Myelin Media,"Tilted Mill Entertainment, Inc.",2004.0,0.064616941936958,0.0
20444,Real Crimes: Jack the Ripper,Undefined Franchise,real-crimes-jack-the-ripper,Puzzle,PC,Virtual Playground,Virtual Playground,2010.0,0.7035286088451189,0.0
20445,Shonen Jump's One Piece: Pirates Carnival,Undefined Franchise,shonen-jumps-one-piece-pirates-carnival,Misc,PS2,Namco Bandai,High Horse Entertainment,2006.0,0.3144773971860678,0.0
20446,Buzz! Brain of the UK,Undefined Franchise,buzz-brain-of-the-uk,Misc,PSP,Sony Computer Entertainment,Relentless Software,2009.0,0.9201010600529775,0.0
20447,Jagged Alliance,Undefined Franchise,jagged-alliance,Strategy,DS,Atari,Strategy First / Cypron Studios,2009.0,0.3425273462215872,0.0
20448,My Spanish Coach,Undefined Franchise,my-spanish-coach,Misc,Wii,Ubisoft,Sensory Sweep Studios,2007.0,0.4700925912202435,0.0
20449,Supermarket Mania,Undefined Franchise,supermarket-mania,Simulation,PC,Viva Media,"Alawar Entertainment, Inc",2009.0,0.14231145051194538,0.0
20450,Civilization IV: The Complete Edition,Civilization,civilization-iv-the-complete-edition,Strategy,PC,Take-Two Interactive,Firaxis Games,2009.0,0.6940043214204069,0.0
20451,Gakken Europa 4: Kokugo Sanmai DS,Undefined Franchise,gakken-europa-4-kokugo-sanmai-ds,Misc,DS,Gakken,Gakken,2010.0,0.6037025943138219,0.0
20452,Hyakko: Yorozuya Jikenbo!,Undefined Franchise,hyakko-yorozuya-jikenbo,Adventure,PS2,5pb,Genterprise,2009.0,0.4573819944028936,0.0
20453,Matchbox Missions: 2 Game Pack!,Undefined Franchise,matchbox-missions-2-game-pack,Misc,GBA,DSI Games,Gravity-I,2006.0,0.5344053603216866,0.0
20454,XIII,Undefined Franchise,xiii,Shooter,PC,Ubisoft,Ubisoft Paris,2003.0,0.8815081718519159,0.0
20455,Championship Manager 2008,Undefined Franchise,championship-manager-2008,Sports,PC,GamersGate,Beautiful Game Studios,2007.0,0.3282751911470726,0.0
20456,James Pond: Codename RoboCod,Undefined Franchise,james-pond-codename-robocod,Platform,DS,Codemasters,Creature Labs,2008.0,0.9143957115240805,0.0
20457,Simple DS Series Vol. 44: The Gal Mahjong,Simple,simple-ds-series-vol-44-the-gal-mahjong,Puzzle,DS,D3 Publisher,"Affect Co., Ltd.",2008.0,0.81192971283036,0.0
20458,Pachi & Slot Hisshoubon DS,Undefined Franchise,pachi-amp-slot-hisshoubon-ds,Misc,DS,Dorart,Dorart,2009.0,0.49352493270329834,0.0
20459,Phil Taylor's Power Play Darts,Undefined Franchise,phil-taylors-power-play-darts,Sports,DS,,Funbox Media,2011.0,0.09828510085124964,0.0
20460,Prison Break: The Conspiracy,Undefined Franchise,prison-break-the-conspiracy,Adventure,PC,Deep Silver,ZootFly,2010.0,0.7208706797205957,0.0
20461,Star Trek: Bridge Commander,Undefined Franchise,star-trek-bridge-commander,Simulation,PC,Activision,Totally Games,2002.0,0.1674566282212845,0.0
20462,Princess Maker 4 Special Edition,Undefined Franchise,princess-maker-4-special-edition,Role-Playing,DS,CyberFront,Gainax,2008.0,0.8093164338155904,0.0
20463,Super Bubble Pop,Undefined Franchise,super-bubble-pop,Puzzle,GBA,Jaleco,Runecraft,2003.0,0.7961406157316272,0.0
20464,Vin Diesel: Wheelman,Undefined Franchise,vin-diesel-wheelman,Racing,PC,Ubisoft,Tigon,2009.0,0.7442160378798065,0.0
20465,Hasbro Family Game Night,Undefined Franchise,hasbro-family-game-night,Misc,XBL,Electronic Arts,EA Bright Light,2009.0,0.26357120423765523,0.0
20466,Alpha Prime,Undefined Franchise,alpha-prime,Shooter,PC,Meridian4,Black Element,2007.0,0.4617268683670206,0.0
20467,Driving Simulator,Undefined Franchise,driving-simulator,Racing,PC,Excalibur Publishing,Excalibur Publishing Limited,2010.0,0.619654673257952,0.0
20468,Juujimoto Ripputai Sypher Portable,Undefined Franchise,juujimoto-ripputai-sypher-portable,Adventure,PSP,Abel,Abel Software,2009.0,0.8280060489819273,0.0
20469,Origin and Fate - 5 Game Pack,Undefined Franchise,origin-and-fate-5-game-pack,Action,PC,Focus,,2014.0,0.9256981037612328,0.0
20470,Youda Safari,Undefined Franchise,youda-safari,Simulation,DS,Foreign Media Games,Foreign Media Games,2011.0,0.7654095320506676,0.0
20471,Brain Challenge,Undefined Franchise,brain-challenge,Misc,PSN,Ubisoft,Gameloft,2008.0,0.4632898463055559,0.0
20472,Nostradamus: The Last Prophecy,Undefined Franchise,nostradamus-the-last-prophecy,Adventure,PC,MC2 Entertainment,Kheops Studio,2007.0,0.09178984331515017,0.0
20473,Open Season,Undefined Franchise,open-season,Platform,PC,Ubisoft,Ubisoft Montreal,2006.0,0.6343665319253384,0.0
20474,LIMBO,Undefined Franchise,limbo,Platform,PC,Playdead,Playdead,2011.0,0.8696211222401797,0.0
20475,Wildlife Park: Gold Edition,Undefined Franchise,wildlife-park-gold-edition,Simulation,PC,Deep Silver,B.Alive,2004.0,0.2312561189476976,0.0
20476,Marine Life Rescue,Undefined Franchise,marine-life-rescue,Adventure,Wii,Conspiracy Entertainment,Conspiracy Entertainment,2011.0,0.4666724352171665,0.0
20477,Team Fortress 2,Undefined Franchise,team-fortress-2,Shooter,PC,Valve,Valve Corporation,2008.0,0.5218576659146837,0.0
20478,Clive Barker's Undying,Undefined Franchise,clive-barkers-undying,Shooter,PC,Electronic Arts,DreamWorks Interactive,2001.0,0.13379363739054873,0.0
20479,Prince of Persia: The Two Thrones,Prince of Persia,prince-of-persia-the-two-thrones,Adventure,PC,Ubisoft,Ubisoft Montreal,2005.0,0.36722280630544724,0.0
20480,Real Madrid: The Game,Undefined Franchise,real-madrid-the-game,Sports,Wii,Virgin Play,Virgin Play,2009.0,0.7744777156417523,0.0
20481,The Settlers: Heritage of Kings,Undefined Franchise,the-settlers-heritage-of-kings,Strategy,PC,Ubisoft,Blue Byte,2005.0,0.5994276241905515,0.0
20482,Tim Stockdale's Riding Star,Undefined Franchise,tim-stockdales-riding-star,Sports,DS,DTP Entertainment,DTP Entertainment,2008.0,0.24805487906510404,0.0
20483,World Racing 2,Undefined Franchise,world-racing-2,Racing,PC,Evolved Games,Synetic,2006.0,0.8981865711819489,0.0
20485,Crane Simulator 2009,Undefined Franchise,crane-simulator-2009,Simulation,PC,,Astragon,2009.0,0.392075419729046,0.0
20486,Crazy Machines 2,Undefined Franchise,crazy-machines-2,Puzzle,DS,DTP Entertainment,FAKT Software GmBH,2009.0,0.17477433670878628,0.0
20487,Nancy Drew: Danger By Design,Undefined Franchise,nancy-drew-danger-by-design,Adventure,PC,Her Interactive,Her Interactive,2006.0,0.2318872032490935,0.0
20488,Natsumegu,Undefined Franchise,natsumegu,Action,PSV,,,2015.0,0.5064602711481637,0.0
20489,The Simpsons: Hit & Run,Undefined Franchise,the-simpsons-hit-amp-run,Racing,PC,VU Games,Radical Entertainment,2003.0,0.5085134345200174,0.0
20490,Harry Potter: Quidditch World Cup,Undefined Franchise,harry-potter-quidditch-world-cup,Sports,PC,Electronic Arts,Electronic Arts,2003.0,0.17903279663000626,0.0
20491,Police Simulator 2,Undefined Franchise,police-simulator-2,Misc,PC,Excalibur Publishing Limited,,2012.0,0.06343037492648074,0.0
20492,7 Wonders II,Undefined Franchise,7-wonders-ii,Puzzle,PC,Mumbo Jumbo,Hot Lava Games,2007.0,0.731642323111013,0.0
20493,Machi no Pet-Ya-San DS 2: Wannyan 333-Hiki Daishuugou!,Undefined Franchise,machi-no-pet-ya-san-ds-2-wannyan-333-hiki-daishuugou,Simulation,DS,E-Frontier,E-Frontier,2009.0,0.5177535913408764,0.0
20494,Manepa 1000-Mannin no FX Training,Undefined Franchise,manepa-1000-mannin-no-fx-training,Misc,DS,Genki,Genki,2009.0,0.053408804676273625,0.0
